=== ALU UNIT TEST REPORT ===
PASS | Op: XOR A: 0x3524 B: 0x5e81 -> Res=0x6ba5 Z=0
PASS | Op: ADD A: 0xff1f B: 0x27a3 -> Res=0x26c2 Z=0
PASS | Op: XOR A: 0x11ba B: 0xe342 -> Res=0xf2f8 Z=0
PASS | Op: ADD A: 0x8e27 B: 0x3e55 -> Res=0xcc7c Z=0
PASS | Op: AND A: 0xc1a0 B: 0x3bc2 -> Res=0x180 Z=0
PASS | Op: AND A: 0xa64d B: 0xbbd3 -> Res=0xa241 Z=0
PASS | Op: ADD A: 0x3939 B: 0x5e4d -> Res=0x9786 Z=0
PASS | Op: OR A: 0x55df B: 0x2d32 -> Res=0x7dff Z=0
PASS | Op: XOR A: 0xb7d2 B: 0xefc7 -> Res=0x5815 Z=0
PASS | Op: SUB A: 0xc935 B: 0xaf40 -> Res=0x19f5 Z=0
PASS | Op: OR A: 0x4320 B: 0xbdb4 -> Res=0xffb4 Z=0
PASS | Op: OR A: 0xb2c5 B: 0x777b -> Res=0xf7ff Z=0
PASS | Op: XOR A: 0x789c B: 0x9fd2 -> Res=0xe74e Z=0
PASS | Op: ADD A: 0xbed2 B: 0x90fd -> Res=0x4fcf Z=0
PASS | Op: SUB A: 0xe0f6 B: 0xcb78 -> Res=0x157e Z=0
PASS | Op: AND A: 0x2e2b B: 0x9ec4 -> Res=0xe00 Z=0
PASS | Op: SUB A: 0xcac B: 0xe666 -> Res=0x2646 Z=0
PASS | Op: SUB A: 0x4456 B: 0x1c53 -> Res=0x2803 Z=0
PASS | Op: AND A: 0xece6 B: 0x530 -> Res=0x420 Z=0
PASS | Op: ADD A: 0x9f91 B: 0xee83 -> Res=0x8e14 Z=0
PASS | Op: ADD A: 0xf0f9 B: 0x4f0d -> Res=0x4006 Z=0
PASS | Op: SUB A: 0xd433 B: 0xa6a -> Res=0xc9c9 Z=0
PASS | Op: XOR A: 0xceda B: 0x43e8 -> Res=0x8d32 Z=0
PASS | Op: XOR A: 0x764a B: 0x487e -> Res=0x3e34 Z=0
PASS | Op: SUB A: 0x1032 B: 0x4f1e -> Res=0xc114 Z=0
PASS | Op: XOR A: 0x110b B: 0x4aa7 -> Res=0x5bac Z=0
PASS | Op: OR A: 0x76dc B: 0x8c07 -> Res=0xfedf Z=0
PASS | Op: AND A: 0x6e71 B: 0x9baa -> Res=0xa20 Z=0
PASS | Op: ADD A: 0x1a0c B: 0xf8fc -> Res=0x1308 Z=0
PASS | Op: ADD A: 0xec6a B: 0x5bb4 -> Res=0x481e Z=0
PASS | Op: OR A: 0x549b B: 0x2df5 -> Res=0x7dff Z=0
PASS | Op: XOR A: 0xb8c7 B: 0x7eb4 -> Res=0xc673 Z=0
PASS | Op: ADD A: 0x1445 B: 0xff8 -> Res=0x243d Z=0
PASS | Op: ADD A: 0x374f B: 0xf4d3 -> Res=0x2c22 Z=0
PASS | Op: SUB A: 0x305b B: 0xbe75 -> Res=0x71e6 Z=0
PASS | Op: AND A: 0x54a3 B: 0xb8ef -> Res=0x10a3 Z=0
PASS | Op: OR A: 0x7007 B: 0xedd3 -> Res=0xfdd7 Z=0
PASS | Op: XOR A: 0x8b5d B: 0xa789 -> Res=0x2cd4 Z=0
PASS | Op: SUB A: 0xcd46 B: 0x2e36 -> Res=0x9f10 Z=0
PASS | Op: XOR A: 0x2511 B: 0x36a7 -> Res=0x13b6 Z=0
PASS | Op: XOR A: 0xc736 B: 0x366e -> Res=0xf158 Z=0
PASS | Op: OR A: 0x669a B: 0x4d4 -> Res=0x66de Z=0
PASS | Op: ADD A: 0xfebe B: 0x59a3 -> Res=0x5861 Z=0
PASS | Op: XOR A: 0xd511 B: 0x560b -> Res=0x831a Z=0
PASS | Op: ADD A: 0xc001 B: 0x8c2b -> Res=0x4c2c Z=0
PASS | Op: XOR A: 0x7a5a B: 0xd16d -> Res=0xab37 Z=0
PASS | Op: ADD A: 0x25e4 B: 0xbf65 -> Res=0xe549 Z=0
PASS | Op: SUB A: 0x7bb4 B: 0x8264 -> Res=0xf950 Z=0
PASS | Op: XOR A: 0x439b B: 0xdf6a -> Res=0x9cf1 Z=0
PASS | Op: ADD A: 0x5382 B: 0xdead -> Res=0x322f Z=0
PASS | Op: SUB A: 0xeb21 B: 0x1a2a -> Res=0xd0f7 Z=0
PASS | Op: ADD A: 0x1142 B: 0xcacd -> Res=0xdc0f Z=0
PASS | Op: SUB A: 0x6604 B: 0xed78 -> Res=0x788c Z=0
PASS | Op: SUB A: 0xee39 B: 0xc337 -> Res=0x2b02 Z=0
PASS | Op: XOR A: 0x984f B: 0x7f70 -> Res=0xe73f Z=0
PASS | Op: ADD A: 0xdb50 B: 0x8889 -> Res=0x63d9 Z=0
PASS | Op: SUB A: 0x9bd1 B: 0xdb5d -> Res=0xc074 Z=0
PASS | Op: ADD A: 0xdea4 B: 0xc1c6 -> Res=0xa06a Z=0
PASS | Op: XOR A: 0x93e2 B: 0xfb38 -> Res=0x68da Z=0
PASS | Op: XOR A: 0x66c3 B: 0xf27b -> Res=0x94b8 Z=0
PASS | Op: ADD A: 0xf715 B: 0x750 -> Res=0xfe65 Z=0
PASS | Op: SUB A: 0x3e12 B: 0x6521 -> Res=0xd8f1 Z=0
PASS | Op: OR A: 0x3498 B: 0xc14d -> Res=0xf5dd Z=0
PASS | Op: XOR A: 0xdc4c B: 0x9ac -> Res=0xd5e0 Z=0
PASS | Op: XOR A: 0x7d88 B: 0x11d4 -> Res=0x6c5c Z=0
PASS | Op: OR A: 0x3ddc B: 0xbeb7 -> Res=0xbfff Z=0
PASS | Op: AND A: 0x5e95 B: 0x15f -> Res=0x15 Z=0
PASS | Op: ADD A: 0xdd B: 0x7191 -> Res=0x726e Z=0
PASS | Op: SUB A: 0x264d B: 0x5eee -> Res=0xc75f Z=0
PASS | Op: XOR A: 0xce5a B: 0xa26f -> Res=0x6c35 Z=0
PASS | Op: XOR A: 0x1796 B: 0x2dfc -> Res=0x3a6a Z=0
PASS | Op: ADD A: 0xb158 B: 0xbd20 -> Res=0x6e78 Z=0
PASS | Op: ADD A: 0xdb31 B: 0x64e2 -> Res=0x4013 Z=0
PASS | Op: ADD A: 0x2078 B: 0xfd74 -> Res=0x1dec Z=0
PASS | Op: ADD A: 0x6ae3 B: 0xaf4a -> Res=0x1a2d Z=0
PASS | Op: XOR A: 0x6eea B: 0x7216 -> Res=0x1cfc Z=0
PASS | Op: SUB A: 0xd1 B: 0x801c -> Res=0x80b5 Z=0
PASS | Op: OR A: 0x3f6e B: 0x9ad0 -> Res=0xbffe Z=0
PASS | Op: SUB A: 0x7113 B: 0xaea6 -> Res=0xc26d Z=0
PASS | Op: ADD A: 0xc368 B: 0x217 -> Res=0xc57f Z=0
PASS | Op: AND A: 0x617e B: 0x8b83 -> Res=0x102 Z=0
PASS | Op: ADD A: 0x4d37 B: 0x2b8e -> Res=0x78c5 Z=0
PASS | Op: ADD A: 0x6b51 B: 0x7b57 -> Res=0xe6a8 Z=0
PASS | Op: AND A: 0xd308 B: 0x97a6 -> Res=0x9300 Z=0
PASS | Op: OR A: 0xed76 B: 0x18cd -> Res=0xfdff Z=0
PASS | Op: SUB A: 0xaba7 B: 0x636b -> Res=0x483c Z=0
PASS | Op: XOR A: 0x22ac B: 0xffc6 -> Res=0xdd6a Z=0
PASS | Op: SUB A: 0xc1b B: 0xf884 -> Res=0x1397 Z=0
PASS | Op: OR A: 0x798a B: 0x8fbe -> Res=0xffbe Z=0
PASS | Op: ADD A: 0x960e B: 0x38da -> Res=0xcee8 Z=0
PASS | Op: XOR A: 0x6661 B: 0x57a7 -> Res=0x31c6 Z=0
PASS | Op: XOR A: 0x8546 B: 0x1239 -> Res=0x977f Z=0
PASS | Op: XOR A: 0x524e B: 0x1945 -> Res=0x4b0b Z=0
PASS | Op: ADD A: 0xbfaf B: 0x86b2 -> Res=0x4661 Z=0
PASS | Op: XOR A: 0xe613 B: 0xe1c1 -> Res=0x7d2 Z=0
PASS | Op: XOR A: 0x63b7 B: 0xe630 -> Res=0x8587 Z=0
PASS | Op: AND A: 0x5a90 B: 0xd078 -> Res=0x5010 Z=0
PASS | Op: SUB A: 0x4a56 B: 0x111e -> Res=0x3938 Z=0
PASS | Op: XOR A: 0x2ad2 B: 0xfed -> Res=0x253f Z=0
PASS | Op: XOR A: 0x74b8 B: 0x4eda -> Res=0x3a62 Z=0
PASS | Op: SUB A: 0xb257 B: 0xb8d9 -> Res=0xf97e Z=0
PASS | Op: ADD A: 0x240d B: 0xf12 -> Res=0x331f Z=0
PASS | Op: XOR A: 0xad17 B: 0x516a -> Res=0xfc7d Z=0
PASS | Op: XOR A: 0x26ee B: 0x2403 -> Res=0x2ed Z=0
PASS | Op: XOR A: 0xab8d B: 0xdbda -> Res=0x7057 Z=0
PASS | Op: XOR A: 0x81e2 B: 0x2f45 -> Res=0xaea7 Z=0
PASS | Op: XOR A: 0x3095 B: 0xa36d -> Res=0x93f8 Z=0
PASS | Op: XOR A: 0x9d69 B: 0xb7f8 -> Res=0x2a91 Z=0
PASS | Op: ADD A: 0xe458 B: 0x2244 -> Res=0x69c Z=0
PASS | Op: ADD A: 0xf687 B: 0xef63 -> Res=0xe5ea Z=0
PASS | Op: XOR A: 0xdbf4 B: 0xe00b -> Res=0x3bff Z=0
PASS | Op: AND A: 0xc90a B: 0x9279 -> Res=0x8008 Z=0
PASS | Op: XOR A: 0x984c B: 0xdf24 -> Res=0x4768 Z=0
PASS | Op: XOR A: 0x25ea B: 0x90c2 -> Res=0xb528 Z=0
PASS | Op: AND A: 0xa886 B: 0xb471 -> Res=0xa000 Z=0
PASS | Op: SUB A: 0x1df7 B: 0x9f51 -> Res=0x7ea6 Z=0
PASS | Op: SUB A: 0x48f5 B: 0xbe4f -> Res=0x8aa6 Z=0
PASS | Op: ADD A: 0xfc72 B: 0x306f -> Res=0x2ce1 Z=0
PASS | Op: XOR A: 0xd13d B: 0x7d46 -> Res=0xac7b Z=0
PASS | Op: ADD A: 0x384c B: 0x393c -> Res=0x7188 Z=0
PASS | Op: AND A: 0xb9d4 B: 0x57ce -> Res=0x11c4 Z=0
PASS | Op: ADD A: 0xfa05 B: 0x261b -> Res=0x2020 Z=0
PASS | Op: AND A: 0xd738 B: 0x92a8 -> Res=0x9228 Z=0
PASS | Op: XOR A: 0x6f78 B: 0x8389 -> Res=0xecf1 Z=0
PASS | Op: OR A: 0x660 B: 0x4139 -> Res=0x4779 Z=0
PASS | Op: XOR A: 0xe147 B: 0x333 -> Res=0xe274 Z=0
PASS | Op: ADD A: 0xac75 B: 0x8cd3 -> Res=0x3948 Z=0
PASS | Op: XOR A: 0xdba4 B: 0x9edf -> Res=0x457b Z=0
PASS | Op: XOR A: 0x48b2 B: 0x99d9 -> Res=0xd16b Z=0
PASS | Op: XOR A: 0x654c B: 0xb09c -> Res=0xd5d0 Z=0
PASS | Op: XOR A: 0x794c B: 0xcb2 -> Res=0x75fe Z=0
PASS | Op: SUB A: 0xa178 B: 0x7aa4 -> Res=0x26d4 Z=0
PASS | Op: SUB A: 0x98be B: 0x408f -> Res=0x582f Z=0
PASS | Op: ADD A: 0x14cb B: 0x7560 -> Res=0x8a2b Z=0
PASS | Op: SUB A: 0x2df9 B: 0x8bf4 -> Res=0xa205 Z=0
PASS | Op: ADD A: 0xb2f8 B: 0xa8a9 -> Res=0x5ba1 Z=0
PASS | Op: OR A: 0x6cd4 B: 0x185a -> Res=0x7cde Z=0
PASS | Op: ADD A: 0x8451 B: 0xfcdc -> Res=0x812d Z=0
PASS | Op: OR A: 0x8fb9 B: 0x97f9 -> Res=0x9ff9 Z=0
PASS | Op: ADD A: 0x5618 B: 0xf948 -> Res=0x4f60 Z=0
PASS | Op: SUB A: 0x8970 B: 0xeebd -> Res=0x9ab3 Z=0
PASS | Op: AND A: 0xb5dd B: 0xf441 -> Res=0xb441 Z=0
PASS | Op: AND A: 0x3510 B: 0x5de2 -> Res=0x1500 Z=0
PASS | Op: ADD A: 0xf08f B: 0x81e2 -> Res=0x7271 Z=0
PASS | Op: AND A: 0xdc0f B: 0xcb83 -> Res=0xc803 Z=0
PASS | Op: SUB A: 0x5592 B: 0x264d -> Res=0x2f45 Z=0
PASS | Op: ADD A: 0x9911 B: 0xca64 -> Res=0x6375 Z=0
PASS | Op: ADD A: 0x68f1 B: 0x7be0 -> Res=0xe4d1 Z=0
PASS | Op: XOR A: 0xe7e4 B: 0xa237 -> Res=0x45d3 Z=0
PASS | Op: OR A: 0x3bb0 B: 0xfb1b -> Res=0xfbbb Z=0
PASS | Op: ADD A: 0x7c16 B: 0x5f7c -> Res=0xdb92 Z=0
PASS | Op: XOR A: 0xcfed B: 0xd21b -> Res=0x1df6 Z=0
PASS | Op: ADD A: 0x8875 B: 0x5769 -> Res=0xdfde Z=0
PASS | Op: OR A: 0xfddd B: 0x7833 -> Res=0xfdff Z=0
PASS | Op: ADD A: 0x5b57 B: 0x4de0 -> Res=0xa937 Z=0
PASS | Op: OR A: 0x7871 B: 0xff6 -> Res=0x7ff7 Z=0
PASS | Op: OR A: 0xaebe B: 0x81f7 -> Res=0xafff Z=0
PASS | Op: OR A: 0xc959 B: 0x1616 -> Res=0xdf5f Z=0
PASS | Op: XOR A: 0xe2e0 B: 0x9eb8 -> Res=0x7c58 Z=0
PASS | Op: SUB A: 0xabc0 B: 0x2cde -> Res=0x7ee2 Z=0
PASS | Op: ADD A: 0x549a B: 0x4654 -> Res=0x9aee Z=0
PASS | Op: SUB A: 0x1c38 B: 0x38a -> Res=0x18ae Z=0
PASS | Op: OR A: 0xb5b6 B: 0xbd63 -> Res=0xbdf7 Z=0
PASS | Op: XOR A: 0xb2de B: 0x2b7f -> Res=0x99a1 Z=0
PASS | Op: XOR A: 0x6502 B: 0xed24 -> Res=0x8826 Z=0
PASS | Op: OR A: 0x7d05 B: 0xa16 -> Res=0x7f17 Z=0
PASS | Op: OR A: 0x9523 B: 0x1668 -> Res=0x976b Z=0
PASS | Op: AND A: 0x6df6 B: 0x5029 -> Res=0x4020 Z=0
PASS | Op: XOR A: 0x5ff9 B: 0x14b8 -> Res=0x4b41 Z=0
PASS | Op: OR A: 0x54c9 B: 0xb803 -> Res=0xfccb Z=0
PASS | Op: XOR A: 0xe18 B: 0x156c -> Res=0x1b74 Z=0
PASS | Op: XOR A: 0x1a44 B: 0x8533 -> Res=0x9f77 Z=0
PASS | Op: SUB A: 0xf71d B: 0xb675 -> Res=0x40a8 Z=0
PASS | Op: ADD A: 0xf90f B: 0xda44 -> Res=0xd353 Z=0
PASS | Op: SUB A: 0xc1f B: 0x4ef8 -> Res=0xbd27 Z=0
PASS | Op: XOR A: 0x233 B: 0xfd0a -> Res=0xff39 Z=0
PASS | Op: ADD A: 0x1df6 B: 0xae65 -> Res=0xcc5b Z=0
PASS | Op: ADD A: 0xb1e6 B: 0x57c8 -> Res=0x9ae Z=0
PASS | Op: SUB A: 0x78b1 B: 0xfdd9 -> Res=0x7ad8 Z=0
PASS | Op: XOR A: 0x57e7 B: 0xd277 -> Res=0x8590 Z=0
PASS | Op: AND A: 0xc51e B: 0x86d4 -> Res=0x8414 Z=0
PASS | Op: SUB A: 0x5a51 B: 0xf10e -> Res=0x6943 Z=0
PASS | Op: OR A: 0x55ad B: 0x1ba -> Res=0x55bf Z=0
PASS | Op: SUB A: 0x9689 B: 0x55df -> Res=0x40aa Z=0
PASS | Op: XOR A: 0x81e1 B: 0x2e31 -> Res=0xafd0 Z=0
PASS | Op: SUB A: 0x81ca B: 0xff7f -> Res=0x824b Z=0
PASS | Op: XOR A: 0xb02 B: 0x5518 -> Res=0x5e1a Z=0
PASS | Op: XOR A: 0x6e87 B: 0x1a23 -> Res=0x74a4 Z=0
PASS | Op: AND A: 0xb00a B: 0x9cb5 -> Res=0x9000 Z=0
PASS | Op: ADD A: 0x1d9f B: 0xb065 -> Res=0xce04 Z=0
PASS | Op: OR A: 0xb2b4 B: 0xe9ca -> Res=0xfbfe Z=0
PASS | Op: XOR A: 0xe643 B: 0xf3f6 -> Res=0x15b5 Z=0
PASS | Op: XOR A: 0x1f50 B: 0x6d3c -> Res=0x726c Z=0
PASS | Op: XOR A: 0xcf47 B: 0x84f2 -> Res=0x4bb5 Z=0
PASS | Op: OR A: 0xf6e2 B: 0x439d -> Res=0xf7ff Z=0
PASS | Op: SUB A: 0x16d8 B: 0xf3f2 -> Res=0x22e6 Z=0
PASS | Op: ADD A: 0x274c B: 0x6a5 -> Res=0x2df1 Z=0
PASS | Op: ADD A: 0x37de B: 0xe47d -> Res=0x1c5b Z=0
PASS | Op: OR A: 0x428a B: 0xf4c9 -> Res=0xf6cb Z=0
PASS | Op: AND A: 0x8cef B: 0x7060 -> Res=0x60 Z=0
PASS | Op: ADD A: 0xe8e7 B: 0x18cb -> Res=0x1b2 Z=0
PASS | Op: OR A: 0xc91d B: 0x937 -> Res=0xc93f Z=0
PASS | Op: XOR A: 0x9311 B: 0xa4a8 -> Res=0x37b9 Z=0
PASS | Op: XOR A: 0x8c67 B: 0xb929 -> Res=0x354e Z=0
PASS | Op: XOR A: 0x7345 B: 0xe8b6 -> Res=0x9bf3 Z=0
PASS | Op: OR A: 0xd3c0 B: 0xbeb9 -> Res=0xfff9 Z=0
PASS | Op: SUB A: 0x551a B: 0x5df0 -> Res=0xf72a Z=0
PASS | Op: XOR A: 0x85e1 B: 0x2816 -> Res=0xadf7 Z=0
PASS | Op: OR A: 0x1a7 B: 0xd6a0 -> Res=0xd7a7 Z=0
PASS | Op: SUB A: 0x90b5 B: 0x5d46 -> Res=0x336f Z=0
PASS | Op: SUB A: 0x6765 B: 0x5331 -> Res=0x1434 Z=0
PASS | Op: XOR A: 0x6d63 B: 0xfab8 -> Res=0x97db Z=0
PASS | Op: XOR A: 0x1975 B: 0x35eb -> Res=0x2c9e Z=0
PASS | Op: AND A: 0xe916 B: 0x135d -> Res=0x114 Z=0
PASS | Op: XOR A: 0xeab5 B: 0x4648 -> Res=0xacfd Z=0
PASS | Op: OR A: 0x8063 B: 0xc249 -> Res=0xc26b Z=0
PASS | Op: SUB A: 0x9738 B: 0xa6b1 -> Res=0xf087 Z=0
PASS | Op: OR A: 0x440 B: 0xeb79 -> Res=0xef79 Z=0
PASS | Op: OR A: 0x7f04 B: 0x2239 -> Res=0x7f3d Z=0
PASS | Op: OR A: 0xa933 B: 0x62ca -> Res=0xebfb Z=0
PASS | Op: ADD A: 0xbf07 B: 0x96dc -> Res=0x55e3 Z=0
PASS | Op: AND A: 0x3f39 B: 0xdb56 -> Res=0x1b10 Z=0
PASS | Op: XOR A: 0x96d7 B: 0x22b4 -> Res=0xb463 Z=0
PASS | Op: XOR A: 0xe562 B: 0xc268 -> Res=0x270a Z=0
PASS | Op: SUB A: 0x5d57 B: 0x892a -> Res=0xd42d Z=0
PASS | Op: AND A: 0x808a B: 0x27a7 -> Res=0x82 Z=0
PASS | Op: SUB A: 0xcea7 B: 0x7b9c -> Res=0x530b Z=0
PASS | Op: SUB A: 0xdd6a B: 0x19ec -> Res=0xc37e Z=0
PASS | Op: XOR A: 0xe63e B: 0x3a36 -> Res=0xdc08 Z=0
PASS | Op: ADD A: 0x4254 B: 0xd2b1 -> Res=0x1505 Z=0
PASS | Op: XOR A: 0xc31e B: 0x1ce7 -> Res=0xdff9 Z=0
PASS | Op: XOR A: 0x7601 B: 0xd445 -> Res=0xa244 Z=0
PASS | Op: SUB A: 0xecfc B: 0x9172 -> Res=0x5b8a Z=0
PASS | Op: ADD A: 0xf536 B: 0x854b -> Res=0x7a81 Z=0
PASS | Op: AND A: 0xf95f B: 0xc780 -> Res=0xc100 Z=0
PASS | Op: SUB A: 0xf78d B: 0xf77 -> Res=0xe816 Z=0
PASS | Op: ADD A: 0x9cde B: 0x27a1 -> Res=0xc47f Z=0
PASS | Op: ADD A: 0x7434 B: 0xcda6 -> Res=0x41da Z=0
PASS | Op: SUB A: 0xa613 B: 0x6a32 -> Res=0x3be1 Z=0
PASS | Op: ADD A: 0x5704 B: 0xede5 -> Res=0x44e9 Z=0
PASS | Op: AND A: 0x2aec B: 0x9aee -> Res=0xaec Z=0
PASS | Op: SUB A: 0x2d65 B: 0xbc1f -> Res=0x7146 Z=0
PASS | Op: XOR A: 0x295e B: 0x5251 -> Res=0x7b0f Z=0
PASS | Op: AND A: 0x7a4 B: 0x5488 -> Res=0x480 Z=0
PASS | Op: XOR A: 0x33be B: 0xc8ac -> Res=0xfb12 Z=0
PASS | Op: XOR A: 0xa0d8 B: 0x916f -> Res=0x31b7 Z=0
PASS | Op: ADD A: 0xf740 B: 0xa36b -> Res=0x9aab Z=0
PASS | Op: ADD A: 0xff77 B: 0x24f7 -> Res=0x246e Z=0
PASS | Op: ADD A: 0xa4e0 B: 0xded9 -> Res=0x83b9 Z=0
PASS | Op: ADD A: 0x8f06 B: 0x7b7d -> Res=0xa83 Z=0
PASS | Op: ADD A: 0x1434 B: 0xba6 -> Res=0x1fda Z=0
PASS | Op: ADD A: 0x9320 B: 0x1914 -> Res=0xac34 Z=0
PASS | Op: ADD A: 0xb960 B: 0x923 -> Res=0xc283 Z=0
PASS | Op: XOR A: 0xcbaf B: 0xeb45 -> Res=0x20ea Z=0
PASS | Op: OR A: 0x6147 B: 0x2ca3 -> Res=0x6de7 Z=0
PASS | Op: OR A: 0xb39b B: 0x3ebf -> Res=0xbfbf Z=0
PASS | Op: ADD A: 0x813c B: 0x4a15 -> Res=0xcb51 Z=0
PASS | Op: XOR A: 0xe974 B: 0xa3c5 -> Res=0x4ab1 Z=0
PASS | Op: XOR A: 0x7816 B: 0xdc95 -> Res=0xa483 Z=0
PASS | Op: AND A: 0x3434 B: 0x46c0 -> Res=0x400 Z=0
PASS | Op: ADD A: 0xfcc9 B: 0x62b4 -> Res=0x5f7d Z=0
PASS | Op: OR A: 0x97fa B: 0x83b3 -> Res=0x97fb Z=0
PASS | Op: XOR A: 0x424a B: 0x137f -> Res=0x5135 Z=0
PASS | Op: ADD A: 0xf125 B: 0x1a8c -> Res=0xbb1 Z=0
PASS | Op: ADD A: 0xd5a1 B: 0x3638 -> Res=0xbd9 Z=0
PASS | Op: OR A: 0x3fc9 B: 0x38a5 -> Res=0x3fed Z=0
PASS | Op: OR A: 0x2c73 B: 0x6690 -> Res=0x6ef3 Z=0
PASS | Op: ADD A: 0xed8f B: 0x405e -> Res=0x2ded Z=0
PASS | Op: ADD A: 0x12d2 B: 0x1540 -> Res=0x2812 Z=0
PASS | Op: XOR A: 0xa478 B: 0xa15a -> Res=0x522 Z=0
PASS | Op: ADD A: 0x3837 B: 0xb398 -> Res=0xebcf Z=0
PASS | Op: XOR A: 0xbb6b B: 0x20a4 -> Res=0x9bcf Z=0
PASS | Op: ADD A: 0x671b B: 0x2c54 -> Res=0x936f Z=0
PASS | Op: OR A: 0x1358 B: 0xf6ee -> Res=0xf7fe Z=0
PASS | Op: ADD A: 0x38cf B: 0xd979 -> Res=0x1248 Z=0
PASS | Op: ADD A: 0x8e74 B: 0xb291 -> Res=0x4105 Z=0
PASS | Op: AND A: 0x474 B: 0x3b66 -> Res=0x64 Z=0
PASS | Op: ADD A: 0xe3f2 B: 0xc178 -> Res=0xa56a Z=0
PASS | Op: ADD A: 0x1e86 B: 0xa67a -> Res=0xc500 Z=0
PASS | Op: AND A: 0x3b82 B: 0xf71e -> Res=0x3302 Z=0
PASS | Op: AND A: 0x7b7f B: 0x1762 -> Res=0x1362 Z=0
PASS | Op: XOR A: 0x5947 B: 0xf7e -> Res=0x5639 Z=0
PASS | Op: SUB A: 0x2516 B: 0x309d -> Res=0xf479 Z=0
PASS | Op: OR A: 0xa3b B: 0xbf4c -> Res=0xbf7f Z=0
PASS | Op: ADD A: 0x5468 B: 0xc619 -> Res=0x1a81 Z=0
PASS | Op: XOR A: 0xaa9b B: 0x13bd -> Res=0xb926 Z=0
PASS | Op: ADD A: 0x5343 B: 0xbc0 -> Res=0x5f03 Z=0
PASS | Op: OR A: 0xba34 B: 0x5721 -> Res=0xff35 Z=0
PASS | Op: OR A: 0xe96f B: 0xada4 -> Res=0xedef Z=0
PASS | Op: SUB A: 0xd50a B: 0xe2a -> Res=0xc6e0 Z=0
PASS | Op: SUB A: 0xd7a4 B: 0xf49d -> Res=0xe307 Z=0
PASS | Op: ADD A: 0x5ee8 B: 0x67c1 -> Res=0xc6a9 Z=0
PASS | Op: XOR A: 0x8b2c B: 0x171c -> Res=0x9c30 Z=0
PASS | Op: ADD A: 0x1de6 B: 0x383d -> Res=0x5623 Z=0
PASS | Op: AND A: 0x438 B: 0x5d06 -> Res=0x400 Z=0
PASS | Op: XOR A: 0x5354 B: 0xaad1 -> Res=0xf985 Z=0
PASS | Op: ADD A: 0xdac4 B: 0xd22b -> Res=0xacef Z=0
PASS | Op: ADD A: 0x5fdf B: 0x497d -> Res=0xa95c Z=0
PASS | Op: OR A: 0xc343 B: 0x29dd -> Res=0xebdf Z=0
PASS | Op: AND A: 0xd9b8 B: 0xb9bc -> Res=0x99b8 Z=0
PASS | Op: XOR A: 0xc18b B: 0x2846 -> Res=0xe9cd Z=0
PASS | Op: XOR A: 0x39b6 B: 0xfead -> Res=0xc71b Z=0
PASS | Op: AND A: 0x25b9 B: 0x139c -> Res=0x198 Z=0
PASS | Op: ADD A: 0x53a0 B: 0x2c78 -> Res=0x8018 Z=0
PASS | Op: OR A: 0x7a26 B: 0x9dcd -> Res=0xffef Z=0
PASS | Op: XOR A: 0xa8c3 B: 0xf348 -> Res=0x5b8b Z=0
PASS | Op: XOR A: 0x4667 B: 0x8a1d -> Res=0xcc7a Z=0
PASS | Op: ADD A: 0x2635 B: 0x3181 -> Res=0x57b6 Z=0
PASS | Op: SUB A: 0x5a9d B: 0x1b7d -> Res=0x3f20 Z=0
PASS | Op: XOR A: 0xff83 B: 0x126d -> Res=0xedee Z=0
PASS | Op: XOR A: 0x5221 B: 0x3b94 -> Res=0x69b5 Z=0
PASS | Op: AND A: 0x7e32 B: 0xcdb7 -> Res=0x4c32 Z=0
PASS | Op: XOR A: 0xa732 B: 0x26df -> Res=0x81ed Z=0
PASS | Op: ADD A: 0xab24 B: 0xc82 -> Res=0xb7a6 Z=0
PASS | Op: AND A: 0x480e B: 0xc723 -> Res=0x4002 Z=0
PASS | Op: AND A: 0x87b5 B: 0xda8d -> Res=0x8285 Z=0
PASS | Op: ADD A: 0xc41 B: 0xebe4 -> Res=0xf825 Z=0
PASS | Op: XOR A: 0xc21d B: 0x2d19 -> Res=0xef04 Z=0
PASS | Op: OR A: 0x5bed B: 0xe7b4 -> Res=0xfffd Z=0
PASS | Op: ADD A: 0xa987 B: 0xe03a -> Res=0x89c1 Z=0
PASS | Op: ADD A: 0x20a7 B: 0x9e4f -> Res=0xbef6 Z=0
PASS | Op: XOR A: 0x6d41 B: 0x398d -> Res=0x54cc Z=0
PASS | Op: XOR A: 0x4d9 B: 0x488b -> Res=0x4c52 Z=0
PASS | Op: AND A: 0x3e92 B: 0x9e0e -> Res=0x1e02 Z=0
PASS | Op: ADD A: 0x6fd7 B: 0x3994 -> Res=0xa96b Z=0
PASS | Op: AND A: 0x69f2 B: 0x8424 -> Res=0x20 Z=0
PASS | Op: AND A: 0x978c B: 0x5217 -> Res=0x1204 Z=0
PASS | Op: XOR A: 0x133c B: 0x6082 -> Res=0x73be Z=0
PASS | Op: ADD A: 0x80e3 B: 0x5f97 -> Res=0xe07a Z=0
PASS | Op: ADD A: 0xeb53 B: 0x9399 -> Res=0x7eec Z=0
PASS | Op: SUB A: 0x5dab B: 0x7f6d -> Res=0xde3e Z=0
PASS | Op: OR A: 0x269 B: 0xa7b8 -> Res=0xa7f9 Z=0
PASS | Op: OR A: 0x7105 B: 0x3b73 -> Res=0x7b77 Z=0
