=== REG_FILE UNIT TEST REPORT ===
PASS | Read RS1 | addr=4 -> data=0x0
PASS | Read RS2 | addr=1 -> data=0x62fe
PASS | Read RS1 | addr=6 -> data=0x47c7
PASS | Read RS2 | addr=4 -> data=0x4506
PASS | Read RS1 | addr=4 -> data=0x4506
PASS | Read RS2 | addr=1 -> data=0x62fe
PASS | Read RS1 | addr=3 -> data=0x33fb
PASS | Read RS2 | addr=2 -> data=0x1c14
PASS | Read RS1 | addr=1 -> data=0x62fe
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=1 -> data=0x62fe
PASS | Read RS2 | addr=2 -> data=0x1c14
PASS | Read RS1 | addr=6 -> data=0x47c7
PASS | Read RS2 | addr=2 -> data=0x1c14
PASS | Read RS1 | addr=4 -> data=0x4506
PASS | Read RS2 | addr=3 -> data=0x33fb
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=7 -> data=0xa5e0
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=4 -> data=0x4506
PASS | Read RS1 | addr=7 -> data=0x47fe
PASS | Read RS2 | addr=2 -> data=0x1c14
PASS | Read RS1 | addr=7 -> data=0x47fe
PASS | Read RS2 | addr=6 -> data=0x47c7
PASS | Read RS1 | addr=5 -> data=0xf272
PASS | Read RS2 | addr=4 -> data=0x4506
PASS | Read RS1 | addr=4 -> data=0x4506
PASS | Read RS2 | addr=5 -> data=0xf272
PASS | Read RS1 | addr=1 -> data=0x62fe
PASS | Read RS2 | addr=1 -> data=0x62fe
PASS | Read RS1 | addr=4 -> data=0x4506
PASS | Read RS2 | addr=3 -> data=0x33fb
PASS | Read RS1 | addr=4 -> data=0x4506
PASS | Read RS2 | addr=6 -> data=0x47c7
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=4 -> data=0x4506
PASS | Read RS1 | addr=6 -> data=0x47c7
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=5 -> data=0xf272
PASS | Read RS1 | addr=6 -> data=0x47c7
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=4 -> data=0x4506
PASS | Read RS1 | addr=1 -> data=0x62fe
PASS | Read RS2 | addr=5 -> data=0xf272
PASS | Read RS1 | addr=3 -> data=0x33fb
PASS | Read RS2 | addr=7 -> data=0x64a1
PASS | Read RS1 | addr=5 -> data=0xf272
PASS | Read RS2 | addr=6 -> data=0x47c7
PASS | Read RS1 | addr=1 -> data=0x62fe
PASS | Read RS2 | addr=7 -> data=0x16b9
PASS | Read RS1 | addr=5 -> data=0xf272
PASS | Read RS2 | addr=4 -> data=0x4506
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=3 -> data=0x33fb
PASS | Read RS1 | addr=3 -> data=0x33fb
PASS | Read RS2 | addr=1 -> data=0x62fe
PASS | Read RS1 | addr=6 -> data=0x47c7
PASS | Read RS2 | addr=3 -> data=0x33fb
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=1 -> data=0x3598
PASS | Read RS1 | addr=6 -> data=0x47c7
PASS | Read RS2 | addr=3 -> data=0x33fb
PASS | Read RS1 | addr=6 -> data=0x47c7
PASS | Read RS2 | addr=6 -> data=0x47c7
PASS | Read RS1 | addr=4 -> data=0x4506
PASS | Read RS2 | addr=7 -> data=0x3860
PASS | Read RS1 | addr=4 -> data=0x4506
PASS | Read RS2 | addr=5 -> data=0xec32
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=4 -> data=0x4506
PASS | Read RS1 | addr=6 -> data=0x47c7
PASS | Read RS2 | addr=1 -> data=0x3598
PASS | Read RS1 | addr=1 -> data=0x3598
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=6 -> data=0x47c7
PASS | Read RS2 | addr=2 -> data=0x1c14
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=6 -> data=0x47c7
PASS | Read RS1 | addr=4 -> data=0x4506
PASS | Read RS2 | addr=3 -> data=0x33fb
PASS | Read RS1 | addr=3 -> data=0x33fb
PASS | Read RS2 | addr=6 -> data=0x47c7
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=4 -> data=0x4506
PASS | Read RS1 | addr=7 -> data=0xfafd
PASS | Read RS2 | addr=2 -> data=0x1c14
PASS | Read RS1 | addr=1 -> data=0x9187
PASS | Read RS2 | addr=1 -> data=0x9187
PASS | Read RS1 | addr=7 -> data=0x723a
PASS | Read RS2 | addr=3 -> data=0xb36e
PASS | Read RS1 | addr=1 -> data=0x9187
PASS | Read RS2 | addr=1 -> data=0x9187
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=3 -> data=0xb36e
PASS | Read RS1 | addr=3 -> data=0xb36e
PASS | Read RS2 | addr=5 -> data=0xec32
PASS | Read RS1 | addr=6 -> data=0x47c7
PASS | Read RS2 | addr=4 -> data=0x4506
PASS | Read RS1 | addr=3 -> data=0xb36e
PASS | Read RS2 | addr=4 -> data=0x4506
PASS | Read RS1 | addr=7 -> data=0xf8b8
PASS | Read RS2 | addr=3 -> data=0xb36e
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=5 -> data=0xec32
PASS | Read RS1 | addr=5 -> data=0xec32
PASS | Read RS2 | addr=2 -> data=0x1c14
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=3 -> data=0xb36e
PASS | Read RS1 | addr=5 -> data=0x4cff
PASS | Read RS2 | addr=1 -> data=0xe439
PASS | Read RS1 | addr=4 -> data=0x4506
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=4 -> data=0x4506
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=1 -> data=0x4a4c
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=7 -> data=0x9ccd
PASS | Read RS1 | addr=5 -> data=0x4cff
PASS | Read RS2 | addr=4 -> data=0x4506
PASS | Read RS1 | addr=3 -> data=0xb36e
PASS | Read RS2 | addr=5 -> data=0x4cff
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=2 -> data=0x1c14
PASS | Read RS1 | addr=6 -> data=0x47c7
PASS | Read RS2 | addr=1 -> data=0x4a4c
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=2 -> data=0x1c14
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=3 -> data=0xddba
PASS | Read RS1 | addr=3 -> data=0xddba
PASS | Read RS2 | addr=1 -> data=0x4a4c
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=7 -> data=0xe4c1
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=7 -> data=0xe4c1
PASS | Read RS1 | addr=7 -> data=0xe4c1
PASS | Read RS2 | addr=3 -> data=0xddba
PASS | Read RS1 | addr=7 -> data=0xe4c1
PASS | Read RS2 | addr=5 -> data=0x4cff
PASS | Read RS1 | addr=5 -> data=0x4cff
PASS | Read RS2 | addr=5 -> data=0x4cff
PASS | Read RS1 | addr=5 -> data=0x4cff
PASS | Read RS2 | addr=2 -> data=0x1c14
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=4 -> data=0x1f3a
PASS | Read RS1 | addr=5 -> data=0x4cff
PASS | Read RS2 | addr=2 -> data=0x1c14
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=6 -> data=0x47c7
PASS | Read RS2 | addr=1 -> data=0x4a4c
PASS | Read RS1 | addr=3 -> data=0x8bc0
PASS | Read RS2 | addr=4 -> data=0xcf3c
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=2 -> data=0x1c14
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=7 -> data=0x10e2
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=4 -> data=0xcf3c
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=4 -> data=0xcf3c
PASS | Read RS1 | addr=7 -> data=0x2261
PASS | Read RS2 | addr=4 -> data=0xcf3c
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=5 -> data=0x4cff
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=4 -> data=0xcf3c
PASS | Read RS1 | addr=7 -> data=0x2261
PASS | Read RS2 | addr=6 -> data=0xc2ef
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=3 -> data=0x8bc0
PASS | Read RS1 | addr=2 -> data=0x1c14
PASS | Read RS2 | addr=5 -> data=0x5dd2
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=5 -> data=0x5dd2
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=5 -> data=0x5dd2
PASS | Read RS1 | addr=5 -> data=0x5dd2
PASS | Read RS2 | addr=4 -> data=0xcf3c
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=2 -> data=0x872e
PASS | Read RS1 | addr=5 -> data=0x4a13
PASS | Read RS2 | addr=3 -> data=0x8bc0
PASS | Read RS1 | addr=7 -> data=0x3d8d
PASS | Read RS2 | addr=1 -> data=0x4a4c
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=4 -> data=0xcf3c
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=5 -> data=0x4a13
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=5 -> data=0x4a13
PASS | Read RS1 | addr=7 -> data=0x3d8d
PASS | Read RS2 | addr=1 -> data=0x4a4c
PASS | Read RS1 | addr=2 -> data=0x872e
PASS | Read RS2 | addr=7 -> data=0x3d8d
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=5 -> data=0x4a13
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=7 -> data=0x27ee
PASS | Read RS1 | addr=5 -> data=0x4a13
PASS | Read RS2 | addr=5 -> data=0x4a13
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=3 -> data=0x8bc0
PASS | Read RS1 | addr=3 -> data=0x8bc0
PASS | Read RS2 | addr=1 -> data=0x4a4c
PASS | Read RS1 | addr=2 -> data=0x872e
PASS | Read RS2 | addr=6 -> data=0x73bf
PASS | Read RS1 | addr=6 -> data=0x73bf
PASS | Read RS2 | addr=3 -> data=0x8bc0
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=6 -> data=0x73bf
PASS | Read RS1 | addr=6 -> data=0x73bf
PASS | Read RS2 | addr=7 -> data=0xc9b8
PASS | Read RS1 | addr=6 -> data=0x73bf
PASS | Read RS2 | addr=2 -> data=0x872e
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=6 -> data=0x73bf
PASS | Read RS1 | addr=3 -> data=0xab57
PASS | Read RS2 | addr=2 -> data=0x872e
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=5 -> data=0x4a13
PASS | Read RS1 | addr=3 -> data=0xab57
PASS | Read RS2 | addr=2 -> data=0x872e
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=6 -> data=0x73bf
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=2 -> data=0x872e
PASS | Read RS1 | addr=3 -> data=0xab57
PASS | Read RS2 | addr=3 -> data=0xab57
PASS | Read RS1 | addr=5 -> data=0x4a13
PASS | Read RS2 | addr=4 -> data=0xcf3c
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=5 -> data=0x4a13
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=5 -> data=0x4a13
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=6 -> data=0x73bf
PASS | Read RS2 | addr=3 -> data=0xb7b3
PASS | Read RS1 | addr=6 -> data=0x73bf
PASS | Read RS2 | addr=6 -> data=0x73bf
PASS | Read RS1 | addr=1 -> data=0x4a4c
PASS | Read RS2 | addr=2 -> data=0x872e
PASS | Read RS1 | addr=7 -> data=0x2ef6
PASS | Read RS2 | addr=5 -> data=0x4a13
PASS | Read RS1 | addr=5 -> data=0x4a13
PASS | Read RS2 | addr=7 -> data=0xf197
PASS | Read RS1 | addr=2 -> data=0x6320
PASS | Read RS2 | addr=1 -> data=0x4a4c
PASS | Read RS1 | addr=2 -> data=0x6320
PASS | Read RS2 | addr=1 -> data=0x4a4c
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=2 -> data=0x6320
PASS | Read RS2 | addr=4 -> data=0xcf3c
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=4 -> data=0xcf3c
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=6 -> data=0x73bf
PASS | Read RS1 | addr=3 -> data=0xb7b3
PASS | Read RS2 | addr=3 -> data=0xb7b3
PASS | Read RS1 | addr=6 -> data=0x73bf
PASS | Read RS2 | addr=2 -> data=0xf2bf
PASS | Read RS1 | addr=3 -> data=0xb7b3
PASS | Read RS2 | addr=5 -> data=0x4a13
PASS | Read RS1 | addr=2 -> data=0xf2bf
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=5 -> data=0x4a13
PASS | Read RS2 | addr=1 -> data=0x4a4c
PASS | Read RS1 | addr=7 -> data=0xed50
PASS | Read RS2 | addr=3 -> data=0xa359
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=6 -> data=0x73bf
PASS | Read RS1 | addr=3 -> data=0xa359
PASS | Read RS2 | addr=6 -> data=0x73bf
PASS | Read RS1 | addr=6 -> data=0x73bf
PASS | Read RS2 | addr=1 -> data=0x4a4c
PASS | Read RS1 | addr=3 -> data=0xa359
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=7 -> data=0xed50
PASS | Read RS1 | addr=1 -> data=0xe22b
PASS | Read RS2 | addr=7 -> data=0xed50
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=3 -> data=0xa359
PASS | Read RS2 | addr=6 -> data=0x2ca5
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=5 -> data=0x25d9
PASS | Read RS2 | addr=3 -> data=0xa359
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=6 -> data=0x2ca5
PASS | Read RS2 | addr=5 -> data=0x25d9
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=1 -> data=0xe22b
PASS | Read RS1 | addr=1 -> data=0xe22b
PASS | Read RS2 | addr=7 -> data=0x657f
PASS | Read RS1 | addr=2 -> data=0xf2bf
PASS | Read RS2 | addr=4 -> data=0xcf3c
PASS | Read RS1 | addr=1 -> data=0xe22b
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=5 -> data=0x25d9
PASS | Read RS2 | addr=6 -> data=0x2ca5
PASS | Read RS1 | addr=6 -> data=0x2ca5
PASS | Read RS2 | addr=1 -> data=0xe22b
PASS | Read RS1 | addr=6 -> data=0x2ca5
PASS | Read RS2 | addr=3 -> data=0xa359
PASS | Read RS1 | addr=7 -> data=0x482c
PASS | Read RS2 | addr=1 -> data=0xe22b
PASS | Read RS1 | addr=7 -> data=0x482c
PASS | Read RS2 | addr=1 -> data=0xe22b
PASS | Read RS1 | addr=5 -> data=0x25d9
PASS | Read RS2 | addr=6 -> data=0x6912
PASS | Read RS1 | addr=6 -> data=0x6912
PASS | Read RS2 | addr=1 -> data=0xe22b
PASS | Read RS1 | addr=4 -> data=0xcf3c
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=4 -> data=0x8767
PASS | Read RS2 | addr=3 -> data=0xa359
PASS | Read RS1 | addr=7 -> data=0x3329
PASS | Read RS2 | addr=5 -> data=0x25d9
PASS | Read RS1 | addr=7 -> data=0x3329
PASS | Read RS2 | addr=6 -> data=0x6912
PASS | Read RS1 | addr=4 -> data=0x8767
PASS | Read RS2 | addr=6 -> data=0x6912
PASS | Read RS1 | addr=2 -> data=0xf2bf
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=4 -> data=0x8767
PASS | Read RS2 | addr=6 -> data=0x6912
PASS | Read RS1 | addr=5 -> data=0x25d9
PASS | Read RS2 | addr=1 -> data=0xe22b
PASS | Read RS1 | addr=3 -> data=0xa359
PASS | Read RS2 | addr=2 -> data=0xf2bf
PASS | Read RS1 | addr=1 -> data=0xe22b
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=1 -> data=0xe22b
PASS | Read RS2 | addr=5 -> data=0x61c5
PASS | Read RS1 | addr=5 -> data=0x61c5
PASS | Read RS2 | addr=2 -> data=0xf2bf
PASS | Read RS1 | addr=3 -> data=0xa359
PASS | Read RS2 | addr=1 -> data=0xe22b
PASS | Read RS1 | addr=5 -> data=0x61c5
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=4 -> data=0x8767
PASS | Read RS2 | addr=2 -> data=0xf2bf
PASS | Read RS1 | addr=2 -> data=0xf2bf
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=6 -> data=0x6912
PASS | Read RS2 | addr=6 -> data=0x6912
PASS | Read RS1 | addr=6 -> data=0x6912
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=4 -> data=0x8767
PASS | Read RS1 | addr=2 -> data=0xf2bf
PASS | Read RS2 | addr=4 -> data=0xc258
PASS | Read RS1 | addr=5 -> data=0x61c5
PASS | Read RS2 | addr=2 -> data=0xf2bf
PASS | Read RS1 | addr=3 -> data=0xa359
PASS | Read RS2 | addr=3 -> data=0xa359
PASS | Read RS1 | addr=4 -> data=0xc258
PASS | Read RS2 | addr=5 -> data=0x61c5
PASS | Read RS1 | addr=5 -> data=0x61c5
PASS | Read RS2 | addr=7 -> data=0x6609
PASS | Read RS1 | addr=6 -> data=0x5a57
PASS | Read RS2 | addr=4 -> data=0xc258
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=1 -> data=0xe22b
PASS | Read RS1 | addr=7 -> data=0xeaf9
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=6 -> data=0x5a57
PASS | Read RS2 | addr=3 -> data=0xa359
PASS | Read RS1 | addr=5 -> data=0x61c5
PASS | Read RS2 | addr=6 -> data=0x5a57
PASS | Read RS1 | addr=4 -> data=0xc258
PASS | Read RS2 | addr=1 -> data=0x6263
PASS | Read RS1 | addr=5 -> data=0x61c5
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=4 -> data=0xc258
PASS | Read RS2 | addr=1 -> data=0x6263
PASS | Read RS1 | addr=5 -> data=0x61c5
PASS | Read RS2 | addr=3 -> data=0xa359
PASS | Read RS1 | addr=5 -> data=0x61c5
PASS | Read RS2 | addr=7 -> data=0xeaf9
PASS | Read RS1 | addr=5 -> data=0x61c5
PASS | Read RS2 | addr=3 -> data=0xa359
PASS | Read RS1 | addr=4 -> data=0xc258
PASS | Read RS2 | addr=2 -> data=0xaca6
PASS | Read RS1 | addr=4 -> data=0xc258
PASS | Read RS2 | addr=4 -> data=0xc258
PASS | Read RS1 | addr=1 -> data=0x6263
PASS | Read RS2 | addr=2 -> data=0xaca6
PASS | Read RS1 | addr=3 -> data=0xa359
PASS | Read RS2 | addr=5 -> data=0x61c5
PASS | Read RS1 | addr=2 -> data=0xaca6
PASS | Read RS2 | addr=5 -> data=0x61c5
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=3 -> data=0xa359
PASS | Read RS1 | addr=4 -> data=0xc258
PASS | Read RS2 | addr=7 -> data=0xf86a
PASS | Read RS1 | addr=1 -> data=0x6263
PASS | Read RS2 | addr=2 -> data=0x565
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=1 -> data=0x6263
PASS | Read RS1 | addr=1 -> data=0x6263
PASS | Read RS2 | addr=7 -> data=0xa093
PASS | Read RS1 | addr=5 -> data=0x61c5
PASS | Read RS2 | addr=6 -> data=0x5a57
PASS | Read RS1 | addr=2 -> data=0x5780
PASS | Read RS2 | addr=5 -> data=0x61c5
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=5 -> data=0x61c5
PASS | Read RS1 | addr=3 -> data=0xa359
PASS | Read RS2 | addr=3 -> data=0xa359
PASS | Read RS1 | addr=7 -> data=0x1286
PASS | Read RS2 | addr=3 -> data=0xa359
PASS | Read RS1 | addr=5 -> data=0x61c5
PASS | Read RS2 | addr=5 -> data=0x61c5
PASS | Read RS1 | addr=7 -> data=0x8a64
PASS | Read RS2 | addr=1 -> data=0x6263
PASS | Read RS1 | addr=1 -> data=0x6263
PASS | Read RS2 | addr=5 -> data=0x61c5
PASS | Read RS1 | addr=2 -> data=0x5780
PASS | Read RS2 | addr=5 -> data=0x61c5
PASS | Read RS1 | addr=6 -> data=0x5a57
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=4 -> data=0xe32b
PASS | Read RS2 | addr=1 -> data=0x6263
PASS | Read RS1 | addr=7 -> data=0x177c
PASS | Read RS2 | addr=1 -> data=0x6263
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=6 -> data=0x5a57
PASS | Read RS1 | addr=2 -> data=0x5780
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=2 -> data=0x5780
PASS | Read RS1 | addr=4 -> data=0xe32b
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=4 -> data=0xe32b
PASS | Read RS1 | addr=1 -> data=0x6263
PASS | Read RS2 | addr=6 -> data=0x5a57
PASS | Read RS1 | addr=1 -> data=0x6263
PASS | Read RS2 | addr=7 -> data=0xa818
PASS | Read RS1 | addr=4 -> data=0xe32b
PASS | Read RS2 | addr=2 -> data=0x5780
PASS | Read RS1 | addr=3 -> data=0x4d03
PASS | Read RS2 | addr=4 -> data=0xe32b
PASS | Read RS1 | addr=5 -> data=0x4b1c
PASS | Read RS2 | addr=4 -> data=0xe32b
PASS | Read RS1 | addr=4 -> data=0xe32b
PASS | Read RS2 | addr=2 -> data=0x5780
PASS | Read RS1 | addr=4 -> data=0xe32b
PASS | Read RS2 | addr=6 -> data=0x5a57
PASS | Read RS1 | addr=3 -> data=0x4d03
PASS | Read RS2 | addr=2 -> data=0x5780
PASS | Read RS1 | addr=1 -> data=0x6263
PASS | Read RS2 | addr=5 -> data=0x4b1c
PASS | Read RS1 | addr=1 -> data=0x6263
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=4 -> data=0xe32b
PASS | Read RS2 | addr=5 -> data=0x4b1c
PASS | Read RS1 | addr=6 -> data=0x5a57
PASS | Read RS2 | addr=5 -> data=0x4b1c
PASS | Read RS1 | addr=3 -> data=0x4d03
PASS | Read RS2 | addr=2 -> data=0x5780
PASS | Read RS1 | addr=3 -> data=0x4d03
PASS | Read RS2 | addr=1 -> data=0x6263
PASS | Read RS1 | addr=4 -> data=0xa020
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=5 -> data=0x4b1c
PASS | Read RS2 | addr=4 -> data=0xa020
PASS | Read RS1 | addr=2 -> data=0x5780
PASS | Read RS2 | addr=6 -> data=0x5a57
PASS | Read RS1 | addr=3 -> data=0x4d03
PASS | Read RS2 | addr=1 -> data=0x6263
PASS | Read RS1 | addr=2 -> data=0x5780
PASS | Read RS2 | addr=5 -> data=0x4b1c
PASS | Read RS1 | addr=7 -> data=0x1073
PASS | Read RS2 | addr=4 -> data=0xa020
PASS | Read RS1 | addr=4 -> data=0xa020
PASS | Read RS2 | addr=3 -> data=0x4d03
PASS | Read RS1 | addr=4 -> data=0xa020
PASS | Read RS2 | addr=4 -> data=0xa020
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=2 -> data=0x5780
PASS | Read RS1 | addr=7 -> data=0x1073
PASS | Read RS2 | addr=1 -> data=0x6263
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=6 -> data=0x2087
PASS | Read RS1 | addr=2 -> data=0x5780
PASS | Read RS2 | addr=2 -> data=0x5780
PASS | Read RS1 | addr=4 -> data=0xa020
PASS | Read RS2 | addr=7 -> data=0xcbe8
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=1 -> data=0x6263
PASS | Read RS1 | addr=7 -> data=0xcbe8
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=2 -> data=0x5780
PASS | Read RS1 | addr=6 -> data=0x2087
PASS | Read RS2 | addr=4 -> data=0xa020
PASS | Read RS1 | addr=6 -> data=0x2087
PASS | Read RS2 | addr=3 -> data=0x4d03
PASS | Read RS1 | addr=7 -> data=0x6580
PASS | Read RS2 | addr=4 -> data=0xa020
PASS | Read RS1 | addr=1 -> data=0x7019
PASS | Read RS2 | addr=6 -> data=0x2087
PASS | Read RS1 | addr=1 -> data=0x7019
PASS | Read RS2 | addr=6 -> data=0x2087
PASS | Read RS1 | addr=2 -> data=0x5780
PASS | Read RS2 | addr=4 -> data=0xa020
PASS | Read RS1 | addr=7 -> data=0x6580
PASS | Read RS2 | addr=6 -> data=0x2087
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=0 -> data=0x0
PASS | Read RS1 | addr=5 -> data=0x4b1c
PASS | Read RS2 | addr=2 -> data=0x5780
PASS | Read RS1 | addr=4 -> data=0x90bd
PASS | Read RS2 | addr=1 -> data=0x7019
PASS | Read RS1 | addr=7 -> data=0xc0a0
PASS | Read RS2 | addr=4 -> data=0x90bd
PASS | Read RS1 | addr=7 -> data=0xc0a0
PASS | Read RS2 | addr=4 -> data=0x90bd
PASS | Read RS1 | addr=0 -> data=0x0
PASS | Read RS2 | addr=6 -> data=0x2087
PASS | Read RS1 | addr=2 -> data=0x5780
PASS | Read RS2 | addr=6 -> data=0x2087
